_id,MONTH,GEOGRAPHY,DURATION,AGE GROUP,Both sexes,Male,Female
22294,Sep2012,Central region,   5 - 13 weeks,  45-54,9.8,4.5,5.3
22295,Sep2012,Central region,   5 - 13 weeks,  55-64,9.0,6.5,2.5
22296,Sep2012,Central region,   5 - 13 weeks,  65 years and over,0.0,0.0,0.0
22297,Sep2012,Central region,   14 - 25 weeks,"Total, 15 years and over",46.9,25.8,21.1
22298,Sep2012,Central region,   14 - 25 weeks, 15-64 years,46.6,25.8,20.9
22299,Sep2012,Central region,   14 - 25 weeks,  15-19,5.3,2.1,3.3
22300,Sep2012,Central region,   14 - 25 weeks,  20-24,4.6,3.3,0.0
22301,Sep2012,Central region,   14 - 25 weeks,  25-44,19.1,11.7,7.4
22302,Sep2012,Central region,   14 - 25 weeks,  45-54,10.5,5.6,4.9
22303,Sep2012,Central region,   14 - 25 weeks,  55-64,7.1,3.2,4.0
22304,Sep2012,Central region,   14 - 25 weeks,  65 years and over,0.0,0.0,0.0
22305,Sep2012,Central region,   26 weeks ,"Total, 15 years and over",4.2,2.5,1.7
22306,Sep2012,Central region,   26 weeks , 15-64 years,4.2,2.5,1.7
22307,Sep2012,Central region,   26 weeks ,  15-19,0.0,0.0,0.0
22308,Sep2012,Central region,   26 weeks ,  20-24,0.0,0.0,0.0
22309,Sep2012,Central region,   26 weeks ,  25-44,2.3,0.0,0.0
22310,Sep2012,Central region,   26 weeks ,  45-54,0.0,0.0,0.0
22311,Sep2012,Central region,   26 weeks ,  55-64,0.0,0.0,0.0
22312,Sep2012,Central region,   26 weeks ,  65 years and over,0.0,0.0,0.0
22313,Sep2012,Central region,   27 weeks or more,"Total, 15 years and over",79.3,47.1,32.2
22314,Sep2012,Central region,   27 weeks or more, 15-64 years,74.9,44.8,30.0
22315,Sep2012,Central region,   27 weeks or more,  15-19,3.6,0.0,2.2
22316,Sep2012,Central region,   27 weeks or more,  20-24,6.6,4.5,2.1
22317,Sep2012,Central region,   27 weeks or more,  25-44,28.0,15.0,13.0
22318,Sep2012,Central region,   27 weeks or more,  45-54,28.9,18.5,10.3
22319,Sep2012,Central region,   27 weeks or more,  55-64,7.8,5.4,2.4
22320,Sep2012,Central region,   27 weeks or more,  65 years and over,4.5,2.2,2.2
22321,Sep2012,Central region,      27 - 51 weeks,"Total, 15 years and over",27.3,15.8,11.5
22322,Sep2012,Central region,      27 - 51 weeks, 15-64 years,26.6,15.8,10.8
22323,Sep2012,Central region,      27 - 51 weeks,  15-19,1.8,0.0,0.0
22324,Sep2012,Central region,      27 - 51 weeks,  20-24,1.9,0.0,0.0
22325,Sep2012,Central region,      27 - 51 weeks,  25-44,10.9,6.5,4.4
22326,Sep2012,Central region,      27 - 51 weeks,  45-54,9.6,4.6,5.0
22327,Sep2012,Central region,      27 - 51 weeks,  55-64,2.4,2.1,0.0
22328,Sep2012,Central region,      27 - 51 weeks,  65 years and over,0.0,0.0,0.0
22329,Sep2012,Central region,      52 weeks,"Total, 15 years and over",21.6,10.7,10.9
22330,Sep2012,Central region,      52 weeks, 15-64 years,19.4,9.7,9.7
22331,Sep2012,Central region,      52 weeks,  15-19,1.5,0.0,0.0
22332,Sep2012,Central region,      52 weeks,  20-24,2.0,0.0,0.0
22333,Sep2012,Central region,      52 weeks,  25-44,8.5,3.7,4.7
22334,Sep2012,Central region,      52 weeks,  45-54,5.6,3.8,1.7
22335,Sep2012,Central region,      52 weeks,  55-64,1.8,0.0,0.0
22336,Sep2012,Central region,      52 weeks,  65 years and over,2.2,0.0,0.0
22337,Sep2012,Central region,      53 weeks or more,"Total, 15 years and over",30.4,20.6,9.8
22338,Sep2012,Central region,      53 weeks or more, 15-64 years,28.8,19.3,9.5
22339,Sep2012,Central region,      53 weeks or more,  15-19,0.0,0.0,0.0
22340,Sep2012,Central region,      53 weeks or more,  20-24,2.6,2.2,0.0
22341,Sep2012,Central region,      53 weeks or more,  25-44,8.6,4.7,3.9
22342,Sep2012,Central region,      53 weeks or more,  45-54,13.7,10.1,3.6
22343,Sep2012,Central region,      53 weeks or more,  55-64,3.6,2.3,0.0
22344,Sep2012,Central region,      53 weeks or more,  65 years and over,1.5,0.0,0.0
22345,Sep2012,Central region,   Duration unknown,"Total, 15 years and over",19.1,7.8,11.3
22346,Sep2012,Central region,   Duration unknown, 15-64 years,19.1,7.8,11.3
22347,Sep2012,Central region,   Duration unknown,  15-19,1.5,0.0,0.0
22348,Sep2012,Central region,   Duration unknown,  20-24,2.7,0.0,1.5
22349,Sep2012,Central region,   Duration unknown,  25-44,10.1,4.0,6.1
22350,Sep2012,Central region,   Duration unknown,  45-54,3.8,1.6,2.2
22351,Sep2012,Central region,   Duration unknown,  55-64,0.0,0.0,0.0
22352,Sep2012,Central region,   Duration unknown,  65 years and over,0.0,0.0,0.0
22353,Sep2012,Central region,Average weeks unemployed (no top-code),"Total, 15 years and over",22.7,24.7,20.4
22354,Sep2012,Central region,Average weeks unemployed (no top-code), 15-64 years,22.2,23.9,20.1
22355,Sep2012,Central region,Average weeks unemployed (no top-code),  15-19,9.2,7.3,11.4
22356,Sep2012,Central region,Average weeks unemployed (no top-code),  20-24,14.1,16.9,10.5
22357,Sep2012,Central region,Average weeks unemployed (no top-code),  25-44,20.7,21.0,20.5
22358,Sep2012,Central region,Average weeks unemployed (no top-code),  45-54,40.1,47.3,30.0
22359,Sep2012,Central region,Average weeks unemployed (no top-code),  55-64,29.2,27.3,31.5
22360,Sep2012,Central region,Average weeks unemployed (no top-code),  65 years and over,53.3,78.5,34.9
22361,Sep2012,Central region,Average weeks unemployed (top-code = 99 weeks),"Total, 15 years and over",20.4,22.1,18.4
22362,Sep2012,Central region,Average weeks unemployed (top-code = 99 weeks), 15-64 years,19.9,21.5,18.0
22363,Sep2012,Central region,Average weeks unemployed (top-code = 99 weeks),  15-19,9.2,7.3,11.4
22364,Sep2012,Central region,Average weeks unemployed (top-code = 99 weeks),  20-24,14.0,16.7,10.5
22365,Sep2012,Central region,Average weeks unemployed (top-code = 99 weeks),  25-44,20.1,20.6,19.6
22366,Sep2012,Central region,Average weeks unemployed (top-code = 99 weeks),  45-54,34.7,39.3,28.2
22367,Sep2012,Central region,Average weeks unemployed (top-code = 99 weeks),  55-64,20.1,21.6,18.1
22368,Sep2012,Central region,Average weeks unemployed (top-code = 99 weeks),  65 years and over,47.9,65.8,34.9
22369,Sep2012,Western region,Total unemployed,"Total, 15 years and over",145.6,75.1,70.5
22370,Sep2012,Western region,Total unemployed, 15-64 years,142.9,73.0,69.9
22371,Sep2012,Western region,Total unemployed,  15-19,34.7,17.4,17.3
22372,Sep2012,Western region,Total unemployed,  20-24,21.0,11.0,10.1
22373,Sep2012,Western region,Total unemployed,  25-44,49.5,25.3,24.1
22374,Sep2012,Western region,Total unemployed,  45-54,24.8,12.5,12.4
22375,Sep2012,Western region,Total unemployed,  55-64,12.8,6.9,6.0
22376,Sep2012,Western region,Total unemployed,  65 years and over,2.7,2.1,0.0
22377,Sep2012,Western region,   1 - 4 weeks,"Total, 15 years and over",46.2,23.1,23.1
22378,Sep2012,Western region,   1 - 4 weeks, 15-64 years,45.5,22.5,23.0
22379,Sep2012,Western region,   1 - 4 weeks,  15-19,16.3,8.0,8.3
22380,Sep2012,Western region,   1 - 4 weeks,  20-24,7.8,3.9,4.0
22381,Sep2012,Western region,   1 - 4 weeks,  25-44,13.2,6.2,7.0
22382,Sep2012,Western region,   1 - 4 weeks,  45-54,5.1,2.6,2.5
22383,Sep2012,Western region,   1 - 4 weeks,  55-64,3.0,1.8,0.0
22384,Sep2012,Western region,   1 - 4 weeks,  65 years and over,0.0,0.0,0.0
22385,Sep2012,Western region,   5 - 13 weeks,"Total, 15 years and over",40.8,19.7,21.1
22386,Sep2012,Western region,   5 - 13 weeks, 15-64 years,40.3,19.3,21.0
22387,Sep2012,Western region,   5 - 13 weeks,  15-19,11.9,6.3,5.6
22388,Sep2012,Western region,   5 - 13 weeks,  20-24,7.3,3.2,4.1
22389,Sep2012,Western region,   5 - 13 weeks,  25-44,12.7,6.1,6.6
22390,Sep2012,Western region,   5 - 13 weeks,  45-54,5.4,2.4,3.0
22391,Sep2012,Western region,   5 - 13 weeks,  55-64,2.9,0.0,1.7
22392,Sep2012,Western region,   5 - 13 weeks,  65 years and over,0.0,0.0,0.0
22393,Sep2012,Western region,   14 - 25 weeks,"Total, 15 years and over",17.9,10.1,7.8
22394,Sep2012,Western region,   14 - 25 weeks, 15-64 years,17.8,10.0,7.8
22395,Sep2012,Western region,   14 - 25 weeks,  15-19,3.3,1.6,1.8
22396,Sep2012,Western region,   14 - 25 weeks,  20-24,1.7,0.0,0.0
22397,Sep2012,Western region,   14 - 25 weeks,  25-44,7.3,4.3,3.0
22398,Sep2012,Western region,   14 - 25 weeks,  45-54,3.9,1.6,2.3
22399,Sep2012,Western region,   14 - 25 weeks,  55-64,1.5,0.0,0.0
22400,Sep2012,Western region,   14 - 25 weeks,  65 years and over,0.0,0.0,0.0
22401,Sep2012,Western region,   26 weeks ,"Total, 15 years and over",0.0,0.0,0.0
22402,Sep2012,Western region,   26 weeks , 15-64 years,0.0,0.0,0.0
22403,Sep2012,Western region,   26 weeks ,  15-19,0.0,0.0,0.0
22404,Sep2012,Western region,   26 weeks ,  20-24,0.0,0.0,0.0
22405,Sep2012,Western region,   26 weeks ,  25-44,0.0,0.0,0.0
22406,Sep2012,Western region,   26 weeks ,  45-54,0.0,0.0,0.0
22407,Sep2012,Western region,   26 weeks ,  55-64,0.0,0.0,0.0
22408,Sep2012,Western region,   26 weeks ,  65 years and over,0.0,0.0,0.0
22409,Sep2012,Western region,   27 weeks or more,"Total, 15 years and over",33.3,18.9,14.4
22410,Sep2012,Western region,   27 weeks or more, 15-64 years,31.9,17.9,14.0
22411,Sep2012,Western region,   27 weeks or more,  15-19,2.0,0.0,0.0
22412,Sep2012,Western region,   27 weeks or more,  20-24,3.7,2.3,0.0
22413,Sep2012,Western region,   27 weeks or more,  25-44,12.7,7.0,5.7
22414,Sep2012,Western region,   27 weeks or more,  45-54,9.1,5.3,3.8
22415,Sep2012,Western region,   27 weeks or more,  55-64,4.5,2.5,2.1
22416,Sep2012,Western region,   27 weeks or more,  65 years and over,0.0,0.0,0.0
22417,Sep2012,Western region,      27 - 51 weeks,"Total, 15 years and over",12.0,6.0,6.0
22418,Sep2012,Western region,      27 - 51 weeks, 15-64 years,11.6,5.8,5.9
22419,Sep2012,Western region,      27 - 51 weeks,  15-19,0.0,0.0,0.0
22420,Sep2012,Western region,      27 - 51 weeks,  20-24,2.0,0.0,0.0
22421,Sep2012,Western region,      27 - 51 weeks,  25-44,4.7,2.2,2.5
22422,Sep2012,Western region,      27 - 51 weeks,  45-54,3.4,1.9,1.6
22423,Sep2012,Western region,      27 - 51 weeks,  55-64,0.0,0.0,0.0
22424,Sep2012,Western region,      27 - 51 weeks,  65 years and over,0.0,0.0,0.0
22425,Sep2012,Western region,      52 weeks,"Total, 15 years and over",8.2,4.3,3.9
22426,Sep2012,Western region,      52 weeks, 15-64 years,8.0,4.1,3.8
22427,Sep2012,Western region,      52 weeks,  15-19,0.0,0.0,0.0
22428,Sep2012,Western region,      52 weeks,  20-24,0.0,0.0,0.0
22429,Sep2012,Western region,      52 weeks,  25-44,2.9,0.0,1.6
22430,Sep2012,Western region,      52 weeks,  45-54,2.0,0.0,0.0
22431,Sep2012,Western region,      52 weeks,  55-64,0.0,0.0,0.0
22432,Sep2012,Western region,      52 weeks,  65 years and over,0.0,0.0,0.0
22433,Sep2012,Western region,      53 weeks or more,"Total, 15 years and over",13.1,8.6,4.6
22434,Sep2012,Western region,      53 weeks or more, 15-64 years,12.3,8.0,4.3
22435,Sep2012,Western region,      53 weeks or more,  15-19,0.0,0.0,0.0
22436,Sep2012,Western region,      53 weeks or more,  20-24,0.0,0.0,0.0
22437,Sep2012,Western region,      53 weeks or more,  25-44,5.2,3.5,1.6
22438,Sep2012,Western region,      53 weeks or more,  45-54,3.6,2.3,0.0
22439,Sep2012,Western region,      53 weeks or more,  55-64,2.7,1.5,0.0
22440,Sep2012,Western region,      53 weeks or more,  65 years and over,0.0,0.0,0.0
22441,Sep2012,Western region,   Duration unknown,"Total, 15 years and over",6.7,2.9,3.8
22442,Sep2012,Western region,   Duration unknown, 15-64 years,6.7,2.9,3.8
22443,Sep2012,Western region,   Duration unknown,  15-19,0.0,0.0,0.0
22444,Sep2012,Western region,   Duration unknown,  20-24,0.0,0.0,0.0
22445,Sep2012,Western region,   Duration unknown,  25-44,3.3,1.5,1.8
22446,Sep2012,Western region,   Duration unknown,  45-54,0.0,0.0,0.0
22447,Sep2012,Western region,   Duration unknown,  55-64,0.0,0.0,0.0
22448,Sep2012,Western region,   Duration unknown,  65 years and over,0.0,0.0,0.0
22449,Sep2012,Western region,Average weeks unemployed (no top-code),"Total, 15 years and over",20.8,23.1,18.3
22450,Sep2012,Western region,Average weeks unemployed (no top-code), 15-64 years,20.7,23.0,18.2
22451,Sep2012,Western region,Average weeks unemployed (no top-code),  15-19,8.9,8.6,9.3
22452,Sep2012,Western region,Average weeks unemployed (no top-code),  20-24,14.7,17.0,12.2
22453,Sep2012,Western region,Average weeks unemployed (no top-code),  25-44,23.8,27.1,20.3
22454,Sep2012,Western region,Average weeks unemployed (no top-code),  45-54,29.0,33.4,24.6
22455,Sep2012,Western region,Average weeks unemployed (no top-code),  55-64,35.1,35.2,34.9
22456,Sep2012,Western region,Average weeks unemployed (no top-code),  65 years and over,29.9,28.9,33.7
22457,Sep2012,Western region,Average weeks unemployed (top-code = 99 weeks),"Total, 15 years and over",19.6,21.5,17.6
22458,Sep2012,Western region,Average weeks unemployed (top-code = 99 weeks), 15-64 years,19.4,21.3,17.4
22459,Sep2012,Western region,Average weeks unemployed (top-code = 99 weeks),  15-19,8.9,8.6,9.2
22460,Sep2012,Western region,Average weeks unemployed (top-code = 99 weeks),  20-24,14.6,16.8,12.1
22461,Sep2012,Western region,Average weeks unemployed (top-code = 99 weeks),  25-44,22.0,24.1,19.7
22462,Sep2012,Western region,Average weeks unemployed (top-code = 99 weeks),  45-54,27.5,31.1,23.9
22463,Sep2012,Western region,Average weeks unemployed (top-code = 99 weeks),  55-64,31.3,32.7,29.5
22464,Sep2012,Western region,Average weeks unemployed (top-code = 99 weeks),  65 years and over,29.9,28.9,33.7
22465,Sep2012,Northern region,Total unemployed,"Total, 15 years and over",29.0,14.0,15.0
22466,Sep2012,Northern region,Total unemployed, 15-64 years,28.2,13.5,14.7
22467,Sep2012,Northern region,Total unemployed,  15-19,5.7,2.6,3.1
22468,Sep2012,Northern region,Total unemployed,  20-24,4.6,2.1,2.5
22469,Sep2012,Northern region,Total unemployed,  25-44,8.9,4.4,4.5
22470,Sep2012,Northern region,Total unemployed,  45-54,5.7,2.6,3.1
22471,Sep2012,Northern region,Total unemployed,  55-64,3.3,1.8,1.5
22472,Sep2012,Northern region,Total unemployed,  65 years and over,0.0,0.0,0.0
22473,Sep2012,Northern region,   1 - 4 weeks,"Total, 15 years and over",11.3,5.9,5.4
22474,Sep2012,Northern region,   1 - 4 weeks, 15-64 years,11.1,5.7,5.4
22475,Sep2012,Northern region,   1 - 4 weeks,  15-19,3.0,0.0,1.6
22476,Sep2012,Northern region,   1 - 4 weeks,  20-24,1.7,0.0,0.0
22477,Sep2012,Northern region,   1 - 4 weeks,  25-44,3.7,1.7,2.0
22478,Sep2012,Northern region,   1 - 4 weeks,  45-54,0.0,0.0,0.0
22479,Sep2012,Northern region,   1 - 4 weeks,  55-64,0.0,0.0,0.0
22480,Sep2012,Northern region,   1 - 4 weeks,  65 years and over,0.0,0.0,0.0
22481,Sep2012,Northern region,   5 - 13 weeks,"Total, 15 years and over",7.7,3.1,4.6
22482,Sep2012,Northern region,   5 - 13 weeks, 15-64 years,7.7,3.1,4.6
22483,Sep2012,Northern region,   5 - 13 weeks,  15-19,1.7,0.0,0.0
22484,Sep2012,Northern region,   5 - 13 weeks,  20-24,0.0,0.0,0.0
22485,Sep2012,Northern region,   5 - 13 weeks,  25-44,2.5,0.0,0.0
22486,Sep2012,Northern region,   5 - 13 weeks,  45-54,0.0,0.0,0.0
22487,Sep2012,Northern region,   5 - 13 weeks,  55-64,0.0,0.0,0.0
22488,Sep2012,Northern region,   5 - 13 weeks,  65 years and over,0.0,0.0,0.0
22489,Sep2012,Northern region,   14 - 25 weeks,"Total, 15 years and over",3.3,1.8,1.5
22490,Sep2012,Northern region,   14 - 25 weeks, 15-64 years,3.2,1.7,1.5
22491,Sep2012,Northern region,   14 - 25 weeks,  15-19,0.0,0.0,0.0
22492,Sep2012,Northern region,   14 - 25 weeks,  20-24,0.0,0.0,0.0
22493,Sep2012,Northern region,   14 - 25 weeks,  25-44,0.0,0.0,0.0
22494,Sep2012,Northern region,   14 - 25 weeks,  45-54,0.0,0.0,0.0
22495,Sep2012,Northern region,   14 - 25 weeks,  55-64,0.0,0.0,0.0
22496,Sep2012,Northern region,   14 - 25 weeks,  65 years and over,0.0,0.0,0.0
22497,Sep2012,Northern region,   26 weeks ,"Total, 15 years and over",0.0,0.0,0.0
22498,Sep2012,Northern region,   26 weeks , 15-64 years,0.0,0.0,0.0
22499,Sep2012,Northern region,   26 weeks ,  15-19,0.0,0.0,0.0
22500,Sep2012,Northern region,   26 weeks ,  20-24,0.0,0.0,0.0
22501,Sep2012,Northern region,   26 weeks ,  25-44,0.0,0.0,0.0
22502,Sep2012,Northern region,   26 weeks ,  45-54,0.0,0.0,0.0
22503,Sep2012,Northern region,   26 weeks ,  55-64,0.0,0.0,0.0
22504,Sep2012,Northern region,   26 weeks ,  65 years and over,0.0,0.0,0.0
22505,Sep2012,Northern region,   27 weeks or more,"Total, 15 years and over",4.3,2.0,2.3
22506,Sep2012,Northern region,   27 weeks or more, 15-64 years,3.7,1.7,2.0
22507,Sep2012,Northern region,   27 weeks or more,  15-19,0.0,0.0,0.0
22508,Sep2012,Northern region,   27 weeks or more,  20-24,0.0,0.0,0.0
22509,Sep2012,Northern region,   27 weeks or more,  25-44,0.0,0.0,0.0
22510,Sep2012,Northern region,   27 weeks or more,  45-54,1.5,0.0,0.0
22511,Sep2012,Northern region,   27 weeks or more,  55-64,0.0,0.0,0.0
22512,Sep2012,Northern region,   27 weeks or more,  65 years and over,0.0,0.0,0.0
22513,Sep2012,Northern region,      27 - 51 weeks,"Total, 15 years and over",2.3,0.0,1.7
22514,Sep2012,Northern region,      27 - 51 weeks, 15-64 years,2.1,0.0,1.5
22515,Sep2012,Northern region,      27 - 51 weeks,  15-19,0.0,0.0,0.0
22516,Sep2012,Northern region,      27 - 51 weeks,  20-24,0.0,0.0,0.0
22517,Sep2012,Northern region,      27 - 51 weeks,  25-44,0.0,0.0,0.0
22518,Sep2012,Northern region,      27 - 51 weeks,  45-54,0.0,0.0,0.0
22519,Sep2012,Northern region,      27 - 51 weeks,  55-64,0.0,0.0,0.0
22520,Sep2012,Northern region,      27 - 51 weeks,  65 years and over,0.0,0.0,0.0
22521,Sep2012,Northern region,      52 weeks,"Total, 15 years and over",0.0,0.0,0.0
22522,Sep2012,Northern region,      52 weeks, 15-64 years,0.0,0.0,0.0
22523,Sep2012,Northern region,      52 weeks,  15-19,0.0,0.0,0.0
22524,Sep2012,Northern region,      52 weeks,  20-24,0.0,0.0,0.0
22525,Sep2012,Northern region,      52 weeks,  25-44,0.0,0.0,0.0
22526,Sep2012,Northern region,      52 weeks,  45-54,0.0,0.0,0.0
22527,Sep2012,Northern region,      52 weeks,  55-64,0.0,0.0,0.0
22528,Sep2012,Northern region,      52 weeks,  65 years and over,0.0,0.0,0.0
22529,Sep2012,Northern region,      53 weeks or more,"Total, 15 years and over",0.0,0.0,0.0
22530,Sep2012,Northern region,      53 weeks or more, 15-64 years,0.0,0.0,0.0
22531,Sep2012,Northern region,      53 weeks or more,  15-19,0.0,0.0,0.0
22532,Sep2012,Northern region,      53 weeks or more,  20-24,0.0,0.0,0.0
22533,Sep2012,Northern region,      53 weeks or more,  25-44,0.0,0.0,0.0
22534,Sep2012,Northern region,      53 weeks or more,  45-54,0.0,0.0,0.0
22535,Sep2012,Northern region,      53 weeks or more,  55-64,0.0,0.0,0.0
22536,Sep2012,Northern region,      53 weeks or more,  65 years and over,0.0,0.0,0.0
22537,Sep2012,Northern region,   Duration unknown,"Total, 15 years and over",2.2,0.0,0.0
22538,Sep2012,Northern region,   Duration unknown, 15-64 years,2.2,0.0,0.0
22539,Sep2012,Northern region,   Duration unknown,  15-19,0.0,0.0,0.0
22540,Sep2012,Northern region,   Duration unknown,  20-24,0.0,0.0,0.0
22541,Sep2012,Northern region,   Duration unknown,  25-44,0.0,0.0,0.0
22542,Sep2012,Northern region,   Duration unknown,  45-54,0.0,0.0,0.0
22543,Sep2012,Northern region,   Duration unknown,  55-64,0.0,0.0,0.0
22544,Sep2012,Northern region,   Duration unknown,  65 years and over,0.0,0.0,0.0
22545,Sep2012,Northern region,Average weeks unemployed (no top-code),"Total, 15 years and over",14.7,16.5,13.1
22546,Sep2012,Northern region,Average weeks unemployed (no top-code), 15-64 years,13.5,14.8,12.2
22547,Sep2012,Northern region,Average weeks unemployed (no top-code),  15-19,7.0,6.9,7.1
22548,Sep2012,Northern region,Average weeks unemployed (no top-code),  20-24,14.5,12.9,15.3
22549,Sep2012,Northern region,Average weeks unemployed (no top-code),  25-44,11.8,14.6,9.3
22550,Sep2012,Northern region,Average weeks unemployed (no top-code),  45-54,21.9,24.7,18.5
22551,Sep2012,Northern region,Average weeks unemployed (no top-code),  55-64,14.0,13.6,13.4
22552,Sep2012,Northern region,Average weeks unemployed (no top-code),  65 years and over,50.2,49.5,52.0
22553,Sep2012,Northern region,Average weeks unemployed (top-code = 99 weeks),"Total, 15 years and over",14.2,15.5,13.1
22554,Sep2012,Northern region,Average weeks unemployed (top-code = 99 weeks), 15-64 years,13.4,14.5,12.2
22555,Sep2012,Northern region,Average weeks unemployed (top-code = 99 weeks),  15-19,7.0,6.9,7.1
22556,Sep2012,Northern region,Average weeks unemployed (top-code = 99 weeks),  20-24,14.5,12.9,15.3
22557,Sep2012,Northern region,Average weeks unemployed (top-code = 99 weeks),  25-44,11.7,14.4,9.3
22558,Sep2012,Northern region,Average weeks unemployed (top-code = 99 weeks),  45-54,21.8,24.5,18.5
